<<<<<<< HEAD
Order-Id,Item-id,Product-Id,Quantity,Sales-Id,Customer-Id,Sales-Price-Per-Prod,Market-Segment
559,559,11,23,0,3,101,pharmaceutical
560,560,12,0,2,10,91,financial
561,561,5,22,8,9,127,software
562,562,1,27,1,26,158,software
563,563,13,7,4,3,95,realestate
564,564,8,13,9,20,147,financial
565,565,10,26,3,4,107,software
566,566,8,28,0,20,110,education
567,567,1,27,0,13,227,pharmaceutical
568,568,8,8,2,4,131,software
569,569,2,21,0,24,218,realestate
570,570,4,18,7,4,142,retail
571,571,10,12,2,1,114,education
572,572,18,20,3,29,57,education
573,573,8,20,2,25,135,education
574,574,15,10,8,17,184,pharmaceutical
575,575,3,15,0,7,169,education
576,576,6,25,1,28,44,pharmaceutical
577,577,0,20,9,27,122,retail
578,578,14,20,3,16,195,software
579,579,7,5,5,12,121,education
580,580,5,21,7,17,135,pharmaceutical
581,581,19,6,2,2,98,retail
582,582,15,18,2,28,212,software
583,583,13,1,4,26,117,education
584,584,13,21,6,9,130,financial
585,585,14,28,4,21,188,education
586,586,8,0,1,0,117,retail
587,587,4,14,4,20,182,education
588,588,9,24,8,13,97,financial
589,589,9,29,9,1,100,retail
590,590,13,27,9,19,101,financial
591,591,18,11,0,4,51,financial
592,592,2,18,9,21,204,software
593,593,12,4,9,24,84,financial
594,594,7,25,7,7,131,education
595,595,11,6,1,17,127,pharmaceutical
596,596,11,14,0,10,126,realestate
597,597,3,21,4,23,184,software
598,598,1,19,5,26,157,realestate
599,599,10,15,3,28,142,pharmaceutical
600,600,18,13,0,29,51,financial
601,601,10,2,1,8,135,financial
602,602,16,10,7,0,159,software
603,603,5,8,5,2,99,realestate
604,604,7,10,8,12,136,pharmaceutical
605,605,13,4,0,8,118,realestate
606,606,11,27,2,17,94,retail
607,607,9,28,9,25,53,pharmaceutical
608,608,9,3,8,8,75,education
609,609,2,16,2,11,201,retail
610,610,8,29,0,8,198,financial
611,611,17,26,4,12,195,financial
612,612,8,16,8,13,155,financial
613,613,6,9,6,14,80,financial
614,614,14,8,4,0,189,financial
615,615,19,21,2,28,91,realestate
616,616,16,12,2,17,161,retail
617,617,7,13,4,27,135,education
618,618,13,18,6,4,141,education
619,619,17,28,8,10,200,software
620,620,8,23,0,3,152,software
621,621,19,14,0,25,83,retail
622,622,13,15,0,12,88,retail
623,623,19,17,7,23,88,education
624,624,19,8,2,1,87,pharmaceutical
625,625,6,27,9,13,49,software
626,626,6,13,3,11,51,education
627,627,10,13,7,13,158,education
628,628,0,8,6,28,120,education
629,629,5,26,8,12,112,financial
630,630,8,5,9,24,165,realestate
631,631,10,3,1,20,148,financial
632,632,3,2,1,4,173,realestate
633,633,6,4,0,10,45,financial
634,634,3,9,0,17,199,realestate
635,635,1,4,2,0,177,education
636,636,5,13,5,7,95,software
637,637,9,15,0,8,68,realestate
638,638,18,25,5,23,60,financial
639,639,3,28,0,19,215,pharmaceutical
640,640,12,16,7,15,90,financial
641,641,1,4,5,5,231,education
642,642,2,11,2,0,209,education
643,643,14,16,9,15,192,education
644,644,1,21,0,2,228,realestate
645,645,4,3,9,28,191,retail
646,646,10,1,9,19,139,education
647,647,6,1,5,24,71,education
648,648,12,20,6,22,98,financial
649,649,18,10,1,17,81,financial
650,650,18,4,2,12,75,financial
651,651,18,22,0,7,80,pharmaceutical
652,652,9,6,3,2,50,software
653,653,5,9,1,3,111,pharmaceutical
654,654,1,1,1,5,164,financial
655,655,14,17,5,20,184,education
656,656,18,29,8,12,54,financial
657,657,6,0,0,15,69,financial
658,658,16,14,2,7,147,pharmaceutical
659,659,10,6,7,12,104,financial
660,660,0,18,4,7,123,financial
661,661,16,19,9,16,162,financial
662,662,5,27,2,26,109,software
663,663,1,12,6,20,224,realestate
664,664,15,16,4,17,216,education
665,665,13,26,3,3,120,retail
666,666,8,22,9,8,169,retail
667,667,0,19,0,0,121,financial
668,668,18,0,2,2,57,software
669,669,18,14,1,25,58,software
670,670,5,9,4,28,112,financial
671,671,5,29,2,5,130,software
672,672,16,19,1,8,151,financial
673,673,12,15,8,24,102,education
674,674,8,17,6,0,193,retail
675,675,14,13,6,9,180,education
676,676,17,0,0,17,185,financial
677,677,14,11,2,0,198,retail
678,678,14,12,4,15,184,realestate
679,679,3,21,5,6,168,software
680,680,2,7,1,29,212,software
681,681,11,17,4,1,118,education
682,682,16,17,5,22,152,software
683,683,11,19,1,23,98,software
684,684,8,17,5,20,200,financial
685,685,3,2,8,6,172,pharmaceutical
686,686,7,17,2,27,151,retail
687,687,17,18,3,16,183,pharmaceutical
688,688,15,23,3,27,195,pharmaceutical
689,689,17,5,4,24,193,education
690,690,15,17,8,11,185,pharmaceutical
691,691,0,10,5,23,120,software
692,692,19,23,2,3,77,pharmaceutical
693,693,5,5,4,19,118,software
694,694,8,25,6,22,175,pharmaceutical
695,695,4,29,7,18,161,realestate
696,696,19,24,2,24,87,retail
697,697,4,26,8,6,133,education
698,698,8,15,8,18,178,realestate
699,699,12,23,9,22,100,realestate
700,700,11,2,2,18,95,education
701,701,2,3,4,27,217,pharmaceutical
702,702,3,24,6,0,167,financial
703,703,16,2,0,17,146,education
704,704,8,2,2,16,171,financial
705,705,16,2,3,9,154,software
706,706,13,18,6,29,93,financial
707,707,13,25,6,15,139,realestate
708,708,7,21,8,19,143,retail
709,709,19,3,8,28,74,retail
710,710,18,27,0,26,60,retail
711,711,5,7,7,28,116,pharmaceutical
712,712,17,18,4,21,185,pharmaceutical
713,713,9,5,5,14,47,pharmaceutical
714,714,11,2,4,15,92,financial
715,715,17,6,2,20,192,pharmaceutical
716,716,17,18,9,26,187,pharmaceutical
717,717,14,21,4,24,197,retail
718,718,1,2,2,14,157,retail
719,719,14,22,8,25,188,financial
720,720,19,14,1,4,104,realestate
721,721,12,12,9,17,78,software
722,722,7,20,7,29,163,financial
723,723,14,14,3,4,181,retail
724,724,12,2,6,5,91,financial
725,725,6,7,6,3,74,retail
726,726,6,9,0,5,55,realestate
727,727,7,22,4,4,157,financial
728,728,14,0,2,0,192,retail
729,729,11,24,4,1,118,retail
730,730,19,7,4,1,85,software
731,731,15,15,8,15,188,software
732,732,5,6,5,1,135,financial
733,733,5,4,8,4,132,education
734,734,3,14,1,13,213,realestate
735,735,12,11,7,1,78,retail
736,736,9,2,9,20,84,software
737,737,17,18,6,9,199,pharmaceutical
738,738,6,18,6,22,85,pharmaceutical
739,739,8,16,4,20,152,pharmaceutical
740,740,2,4,2,22,214,education
741,741,15,20,1,10,183,pharmaceutical
742,742,18,6,7,0,102,software
743,743,5,2,0,23,122,financial
744,744,9,8,0,7,88,software
745,745,9,7,7,11,90,pharmaceutical
746,746,11,20,7,24,134,retail
747,747,14,16,7,29,196,education
748,748,3,26,6,2,214,pharmaceutical
749,749,5,4,6,3,108,financial
750,750,9,14,4,6,77,software
751,751,1,28,2,11,161,software
752,752,6,28,1,24,57,realestate
753,753,12,8,1,29,89,pharmaceutical
754,754,13,17,1,21,144,education
755,755,17,0,2,26,205,software
756,756,9,26,5,23,76,financial
757,757,14,9,8,23,199,pharmaceutical
758,758,14,27,7,16,194,realestate
759,759,17,2,1,15,191,pharmaceutical
760,760,1,14,4,13,187,education
761,761,2,6,2,23,215,retail
762,762,16,16,4,14,162,retail
763,763,0,28,9,9,121,realestate
764,764,6,16,1,13,54,education
765,765,9,7,4,16,67,realestate
766,766,19,8,8,22,113,realestate
767,767,0,26,6,27,122,retail
768,768,10,6,7,12,112,realestate
769,769,11,27,9,15,96,education
770,770,10,18,4,17,149,realestate
771,771,5,21,4,9,113,pharmaceutical
772,772,6,13,3,11,40,realestate
773,773,14,23,4,24,186,education
774,774,10,7,4,19,95,education
775,775,18,2,6,3,78,education
776,776,3,15,8,4,177,education
777,777,3,25,7,0,191,pharmaceutical
778,778,11,28,8,10,112,software
779,779,3,25,9,15,172,education
780,780,8,22,0,17,144,software
781,781,12,6,3,13,103,pharmaceutical
782,782,14,20,2,28,188,software
783,783,11,17,5,19,106,retail
784,784,2,7,1,6,214,retail
785,785,4,9,4,13,194,retail
786,786,13,18,0,20,122,software
787,787,17,25,7,14,203,pharmaceutical
788,788,1,20,1,24,179,software
789,789,14,8,3,12,179,software
790,790,16,17,7,15,159,realestate
791,791,3,13,7,27,198,financial
792,792,11,21,7,11,136,education
793,793,4,17,8,7,169,pharmaceutical
794,794,16,3,0,7,148,financial
795,795,2,15,5,5,201,financial
796,796,3,21,5,20,207,realestate
797,797,0,1,2,27,121,financial
798,798,6,1,2,24,82,retail
799,799,0,19,8,17,122,realestate
800,800,16,26,5,5,148,software
801,801,2,17,2,0,219,education
802,802,7,28,6,6,161,pharmaceutical
803,803,1,5,9,18,158,education
804,804,10,24,5,12,123,financial
805,805,16,29,5,17,158,pharmaceutical
806,806,7,14,9,13,125,financial
807,807,1,29,5,22,183,education
808,808,18,13,4,12,75,pharmaceutical
809,809,7,27,9,8,125,realestate
810,810,16,3,5,24,159,pharmaceutical
811,811,4,26,8,9,185,education
812,812,10,20,9,5,159,education
813,813,0,28,6,20,119,education
814,814,12,28,8,23,98,financial
815,815,15,10,4,27,214,financial
816,816,6,17,7,5,44,retail
817,817,19,7,2,0,81,education
818,818,19,15,3,7,95,pharmaceutical
819,819,19,5,2,0,73,education
820,820,3,17,4,6,198,retail
821,821,8,7,6,0,168,education
822,822,16,29,6,8,149,software
823,823,12,5,7,6,87,pharmaceutical
824,824,16,0,9,3,152,education
825,825,11,17,9,2,91,pharmaceutical
826,826,11,4,0,0,133,pharmaceutical
827,827,3,5,5,2,189,financial
828,828,7,4,9,26,156,financial
829,829,17,3,7,19,187,education
830,830,1,25,0,13,165,education
831,831,9,2,5,14,96,realestate
832,832,1,22,8,19,196,software
833,833,1,24,9,16,191,pharmaceutical
834,834,11,19,5,12,122,pharmaceutical
835,835,13,20,4,29,113,pharmaceutical
836,836,0,0,6,23,120,realestate
837,837,2,22,7,23,200,realestate
838,838,11,1,8,27,118,realestate
839,839,5,3,0,20,125,financial
840,840,19,15,0,2,71,financial
841,841,13,11,8,24,116,education
842,842,5,2,8,25,130,software
843,843,1,2,6,27,189,financial
844,844,7,20,5,20,148,realestate
845,845,11,18,0,19,111,pharmaceutical
846,846,4,12,5,29,169,retail
847,847,2,1,9,17,216,financial
848,848,3,15,1,22,204,realestate
849,849,8,20,2,3,186,financial
850,850,2,13,2,16,199,financial
851,851,17,14,9,3,183,software
852,852,17,25,3,0,198,realestate
853,853,15,15,4,10,188,software
854,854,10,3,1,24,130,pharmaceutical
855,855,12,4,5,8,92,financial
856,856,13,26,9,2,125,software
857,857,9,20,5,3,49,software
858,858,12,20,7,4,90,realestate
859,859,14,12,5,10,184,retail
860,860,16,0,3,9,153,financial
861,861,17,4,8,25,202,financial
862,862,14,8,1,27,180,retail
863,863,3,28,1,21,170,software
864,864,16,13,6,5,149,realestate
865,865,13,22,7,14,137,realestate
866,866,6,27,1,7,80,financial
867,867,19,4,5,0,103,software
868,868,14,18,3,11,185,financial
869,869,7,19,0,22,135,education
870,870,16,26,3,20,156,financial
871,871,11,6,9,24,102,realestate
872,872,13,22,9,12,112,retail
873,873,8,25,8,19,154,software
874,874,7,1,8,7,159,pharmaceutical
875,875,3,14,4,14,206,financial
876,876,9,2,8,8,43,retail
877,877,19,5,6,8,84,software
878,878,12,2,7,9,109,financial
879,879,3,15,7,0,199,education
880,880,3,9,7,16,169,pharmaceutical
881,881,0,27,5,27,123,pharmaceutical
882,882,7,19,7,15,137,retail
883,883,9,15,3,12,45,realestate
884,884,1,17,6,21,214,pharmaceutical
885,885,11,7,0,4,99,realestate
886,886,18,19,0,28,97,retail
887,887,9,13,7,28,92,realestate
888,888,13,27,2,5,130,retail
889,889,11,11,5,16,120,software
890,890,4,14,5,5,138,financial
891,891,15,21,7,25,207,financial
892,892,17,25,6,29,194,pharmaceutical
893,893,18,20,0,3,65,education
894,894,7,10,0,7,130,retail
895,895,5,23,0,6,92,software
896,896,6,12,5,1,48,financial
897,897,10,24,2,3,150,software
898,898,1,29,6,29,190,software
899,899,4,14,0,27,158,retail
900,900,5,13,0,0,108,financial
901,901,16,5,7,14,148,retail
902,902,9,24,9,24,57,education
903,903,7,7,4,14,164,software
904,904,12,24,9,25,106,retail
905,905,10,14,0,14,114,realestate
906,906,2,22,9,0,210,software
907,907,4,5,9,9,188,realestate
908,908,17,15,3,7,201,pharmaceutical
909,909,0,23,9,19,121,pharmaceutical
910,910,18,6,7,16,82,financial
911,911,11,4,8,12,113,financial
912,912,6,2,3,0,57,software
913,913,3,29,9,28,179,pharmaceutical
914,914,2,2,8,19,203,realestate
915,915,17,3,7,4,185,realestate
916,916,4,11,1,15,156,realestate
917,917,13,15,9,25,133,financial
918,918,9,25,6,3,77,software
919,919,16,2,4,25,158,realestate
920,920,9,19,6,29,83,software
921,921,16,4,3,24,149,financial
922,922,14,9,8,20,191,financial
923,923,1,6,6,21,169,pharmaceutical
924,924,6,7,2,8,68,retail
925,925,14,14,3,25,197,realestate
926,926,18,13,0,6,60,retail
927,927,16,1,0,17,160,software
928,928,2,10,6,16,200,education
929,929,12,13,9,15,92,realestate
930,930,0,12,0,2,122,retail
931,931,1,26,0,19,212,pharmaceutical
932,932,10,4,9,25,95,education
933,933,8,16,1,27,136,software
934,934,2,14,8,25,214,education
935,935,12,14,5,12,101,software
936,936,9,27,4,5,98,retail
937,937,13,20,0,16,117,financial
938,938,10,8,7,15,99,education
939,939,9,7,7,20,62,financial
940,940,11,2,0,25,126,pharmaceutical
941,941,12,27,6,28,103,pharmaceutical
942,942,5,12,6,20,103,financial
943,943,10,29,6,17,159,retail
944,944,18,7,5,1,82,software
945,945,16,5,9,13,147,education
946,946,10,28,5,19,89,software
947,947,19,28,3,7,97,retail
948,948,2,11,7,20,201,financial
949,949,7,29,9,1,154,software
950,950,2,26,8,25,216,retail
951,951,8,18,5,25,154,financial
952,952,16,11,8,28,162,financial
953,953,18,3,2,6,71,pharmaceutical
954,954,0,18,4,15,120,retail
955,955,10,23,5,22,92,financial
956,956,18,28,5,10,94,software
957,957,13,17,7,7,106,pharmaceutical
958,958,17,21,5,22,188,financial
959,959,3,28,3,0,195,software
960,960,1,21,7,15,196,pharmaceutical
961,961,2,17,2,1,207,financial
962,962,19,21,5,26,74,pharmaceutical
963,963,12,16,6,3,81,education
964,964,15,8,7,26,217,realestate
965,965,19,1,7,22,111,realestate
966,966,0,26,1,25,121,education
967,967,14,5,8,23,192,software
968,968,15,6,4,3,215,software
969,969,5,27,7,28,110,retail
970,970,18,15,8,27,99,realestate
971,971,15,17,1,8,219,retail
972,972,19,25,8,24,73,financial
973,973,5,26,3,25,133,education
974,974,8,2,1,22,117,realestate
975,975,19,27,4,22,86,education
976,976,2,20,5,10,213,retail
977,977,1,15,8,1,159,education
978,978,12,14,4,11,98,software
979,979,9,29,4,0,96,retail
980,980,11,22,1,12,97,retail
981,981,16,10,1,19,152,financial
982,982,13,13,8,14,112,software
983,983,14,24,6,16,179,financial
984,984,2,16,9,6,214,realestate
985,985,19,11,6,3,90,retail
986,986,16,0,5,12,152,software
987,987,13,10,6,14,126,education
988,988,14,28,6,29,190,retail
989,989,13,3,1,7,113,pharmaceutical
990,990,11,0,0,26,116,education
991,991,19,20,5,24,108,realestate
992,992,1,15,8,17,175,software
993,993,6,26,4,21,48,financial
994,994,17,5,4,17,183,education
995,995,3,14,4,19,188,realestate
996,996,13,15,2,19,121,software
997,997,17,1,2,17,198,realestate
998,998,17,27,6,12,202,pharmaceutical
999,999,14,22,1,27,183,financial
1000,1000,15,14,2,18,199,software
1001,1001,0,0,1,0,120,retail
1002,1002,14,9,2,28,199,pharmaceutical
1003,1003,4,25,2,0,176,retail
1004,1004,17,27,3,5,186,realestate
1005,1005,7,21,7,7,140,realestate
1006,1006,18,16,0,26,70,education
1007,1007,3,2,4,13,188,retail
1008,1008,19,16,0,21,115,education
1009,1009,8,2,2,7,125,education
1010,1010,7,20,0,25,158,financial
1011,1011,1,1,5,18,191,retail
1012,1012,19,21,2,5,82,education
1013,1013,9,5,9,22,101,education
1014,1014,2,6,3,7,204,realestate
1015,1015,17,25,1,0,183,software
1016,1016,0,28,6,20,123,education
1017,1017,8,0,9,24,182,software
1018,1018,6,10,1,1,44,financial
1019,1019,10,17,0,21,107,financial
1020,1020,7,24,7,29,166,education
1021,1021,12,21,9,22,95,financial
1022,1022,0,18,0,7,120,pharmaceutical
1023,1023,0,14,7,1,121,retail
1024,1024,17,19,3,12,186,financial
1025,1025,2,26,7,5,215,retail
1026,1026,15,3,9,21,186,financial
1027,1027,12,17,8,26,78,financial
1028,1028,0,8,0,22,121,financial
1029,1029,6,0,3,10,74,retail
1030,1030,3,12,3,24,188,pharmaceutical
1031,1031,4,19,0,18,152,pharmaceutical
1032,1032,4,18,7,29,177,software
1033,1033,0,7,6,19,122,education
1034,1034,4,3,2,16,182,software
1035,1035,18,7,6,12,64,software
1036,1036,9,0,7,0,70,software
1037,1037,0,11,4,14,120,education
1038,1038,4,16,4,18,190,pharmaceutical
1039,1039,9,1,9,0,74,software
1040,1040,7,16,4,15,146,education
1041,1041,14,11,4,2,197,financial
1042,1042,1,13,1,29,159,pharmaceutical
1043,1043,1,29,0,3,215,pharmaceutical
1044,1044,18,22,9,17,62,financial
1045,1045,4,1,4,14,179,pharmaceutical
1046,1046,1,4,9,9,199,education
1047,1047,19,8,3,7,113,retail
1048,1048,2,12,5,6,212,software
1049,1049,5,14,1,19,98,pharmaceutical
1050,1050,11,29,7,2,97,financial
1051,1051,13,11,7,25,95,pharmaceutical
1052,1052,7,14,6,10,127,retail
1053,1053,1,14,5,22,200,financial
1054,1054,1,19,1,19,214,realestate
1055,1055,12,24,3,17,86,pharmaceutical
1056,1056,6,18,3,14,63,software
1057,1057,18,9,6,8,95,retail
1058,1058,1,18,0,28,202,retail
1059,1059,13,3,3,26,87,realestate
1060,1060,11,1,2,11,113,education
1061,1061,19,7,3,5,85,realestate
1062,1062,8,9,1,4,127,financial
1063,1063,19,15,7,9,86,realestate
1064,1064,18,16,4,3,71,education
1065,1065,11,4,2,10,140,realestate
1066,1066,2,7,2,5,214,retail
1067,1067,19,25,6,3,89,pharmaceutical
1068,1068,18,0,8,18,53,financial
1069,1069,2,12,7,4,203,pharmaceutical
1070,1070,11,1,5,24,107,retail
1071,1071,1,15,8,11,180,pharmaceutical
1072,1072,14,0,5,20,185,retail
1073,1073,10,28,2,20,88,pharmaceutical
1074,1074,11,21,1,20,117,pharmaceutical
1075,1075,3,14,3,0,165,education
1076,1076,0,17,1,12,122,software
1077,1077,4,17,4,3,182,pharmaceutical
1078,1078,2,29,2,20,200,financial
1079,1079,8,9,4,15,187,retail
1080,1080,18,0,9,2,75,financial
1081,1081,17,0,4,11,189,education
1082,1082,15,22,3,26,212,pharmaceutical
1083,1083,10,24,8,10,159,software
1084,1084,15,17,8,9,204,realestate
1085,1085,17,10,7,9,204,software
1086,1086,8,24,4,25,204,pharmaceutical
1087,1087,14,6,9,23,185,realestate
1088,1088,3,10,7,8,195,financial
1089,1089,4,16,0,5,190,financial
1090,1090,18,1,3,14,88,software
1091,1091,17,1,4,8,188,software
1092,1092,4,20,0,28,149,education
1093,1093,19,19,5,10,85,software
1094,1094,14,1,2,22,199,education
1095,1095,0,0,0,22,119,financial
1096,1096,14,24,3,27,180,pharmaceutical
1097,1097,14,24,3,22,180,financial
1098,1098,5,16,5,28,133,education
1099,1099,9,1,6,24,53,retail
1100,1100,14,18,0,21,188,realestate
1101,1101,0,22,4,3,119,pharmaceutical
1102,1102,16,3,1,18,146,retail
1103,1103,16,14,4,23,162,retail
1104,1104,19,8,4,5,98,education
1105,1105,18,25,4,28,96,education
1106,1106,16,17,6,15,160,pharmaceutical
1107,1107,9,15,3,14,85,realestate
1108,1108,1,25,7,16,233,financial
1109,1109,5,25,2,2,106,software
1110,1110,14,13,2,4,184,financial
1111,1111,9,7,0,13,72,financial
1112,1112,2,4,1,23,217,software
1113,1113,1,12,0,20,163,realestate
1114,1114,6,26,9,18,79,software
1115,1115,9,27,6,2,46,realestate
1116,1116,11,17,1,10,92,pharmaceutical
1117,1117,18,18,9,9,58,software
1118,1118,11,10,3,1,140,financial
1119,1119,4,16,8,21,181,financial
1120,1120,1,21,8,9,211,realestate
1121,1121,2,29,7,14,208,financial
1122,1122,7,19,2,21,156,realestate
1123,1123,15,22,6,3,181,realestate
1124,1124,2,2,4,18,208,education
1125,1125,7,10,4,5,130,financial
1126,1126,4,18,7,13,169,education
1127,1127,10,16,3,19,139,software
1128,1128,11,19,3,18,115,realestate
1129,1129,16,29,9,20,154,software
1130,1130,8,27,2,20,205,realestate
1131,1131,14,28,4,3,182,education
1132,1132,3,16,2,9,202,pharmaceutical
1133,1133,2,28,8,21,216,retail
1134,1134,14,3,6,24,191,retail
1135,1135,18,18,8,6,74,realestate
1136,1136,14,7,6,24,199,realestate
1137,1137,0,24,0,17,121,financial
1138,1138,14,29,0,10,190,pharmaceutical
1139,1139,5,28,7,27,126,pharmaceutical
1140,1140,12,6,6,19,81,pharmaceutical
1141,1141,3,26,6,12,185,software
1142,1142,19,28,1,7,109,financial
1143,1143,17,8,2,28,191,pharmaceutical
1144,1144,18,24,5,13,98,financial
1145,1145,9,2,3,0,75,pharmaceutical
1146,1146,3,8,7,21,173,financial
1147,1147,18,5,1,17,59,retail
1148,1148,3,12,3,2,210,realestate
1149,1149,6,29,8,2,51,retail
1150,1150,1,13,0,29,192,software
1151,1151,14,24,6,25,186,financial
1152,1152,15,23,0,24,211,financial
1153,1153,14,6,5,19,190,pharmaceutical
1154,1154,19,22,3,15,72,realestate
1155,1155,9,7,9,14,73,pharmaceutical
1156,1156,4,9,9,13,168,software
1157,1157,13,5,9,23,92,pharmaceutical
1158,1158,15,0,8,14,203,software
1159,1159,14,9,2,7,182,retail
1160,1160,18,2,5,7,98,retail
1161,1161,16,7,4,10,146,software
1162,1162,16,21,2,1,148,education
1163,1163,4,6,0,5,159,retail
1164,1164,19,5,3,15,112,education
1165,1165,1,15,9,15,195,realestate
1166,1166,4,25,7,5,161,pharmaceutical
1167,1167,10,20,5,26,100,retail
1168,1168,4,8,1,20,174,financial
1169,1169,17,21,2,2,192,pharmaceutical
1170,1170,18,11,4,29,59,pharmaceutical
1171,1171,10,12,3,14,138,education
1172,1172,11,18,2,10,124,education
1173,1173,15,21,3,29,209,realestate
1174,1174,7,3,4,17,125,education
1175,1175,1,14,3,14,175,financial
1176,1176,17,8,6,23,187,retail
1177,1177,9,8,7,5,100,financial
1178,1178,11,28,9,29,125,retail
1179,1179,9,4,1,1,105,education
1180,1180,3,9,3,11,203,realestate
1181,1181,12,7,2,15,88,retail
1182,1182,10,26,5,9,131,financial
1183,1183,13,4,3,19,146,pharmaceutical
1184,1184,17,8,4,24,185,realestate
1185,1185,1,12,8,14,204,education
1186,1186,15,21,1,19,199,financial
1187,1187,2,28,5,22,203,realestate
1188,1188,4,16,1,18,166,retail
1189,1189,15,25,5,26,180,financial
1190,1190,17,15,5,9,196,pharmaceutical
1191,1191,15,3,6,26,178,retail
1192,1192,14,18,9,27,187,education
1193,1193,9,7,0,21,52,realestate
1194,1194,1,9,6,13,192,pharmaceutical
1195,1195,1,22,2,11,172,financial
1196,1196,0,1,9,5,122,pharmaceutical
1197,1197,4,18,1,9,159,pharmaceutical
1198,1198,9,8,6,12,101,financial
1199,1199,17,21,5,12,183,financial
1200,1200,8,5,6,5,132,retail
1201,1201,17,1,6,2,200,software
1202,1202,11,16,2,9,136,retail
1203,1203,7,22,0,12,142,realestate
1204,1204,0,26,7,4,122,financial
1205,1205,16,6,9,22,150,realestate
1206,1206,1,2,1,22,208,retail
1207,1207,13,21,1,21,88,software
1208,1208,19,28,1,20,74,pharmaceutical
1209,1209,13,23,2,17,89,pharmaceutical
1210,1210,1,3,6,15,199,retail
1211,1211,14,21,5,28,180,financial
1212,1212,19,0,1,18,87,financial
1213,1213,17,21,7,6,183,software
1214,1214,6,27,6,11,53,financial
1215,1215,13,15,2,12,98,pharmaceutical
1216,1216,16,6,9,9,157,retail
1217,1217,18,1,6,6,51,financial
1218,1218,19,16,4,21,87,realestate
1219,1219,5,4,5,5,106,software
1220,1220,0,4,0,13,119,realestate
1221,1221,0,7,0,20,121,pharmaceutical
1222,1222,4,3,6,23,168,education
1223,1223,18,6,7,0,93,software
1224,1224,8,29,0,9,123,financial
1225,1225,12,1,1,12,104,financial
1226,1226,10,10,0,25,119,retail
1227,1227,11,27,8,17,132,software
1228,1228,3,16,0,8,179,retail
1229,1229,7,22,3,10,139,retail
1230,1230,2,0,1,9,213,pharmaceutical
1231,1231,2,23,4,24,212,retail
1232,1232,6,0,6,26,68,education
1233,1233,16,7,2,13,146,pharmaceutical
1234,1234,14,27,4,22,199,education
1235,1235,18,7,8,19,73,software
1236,1236,16,25,9,13,152,realestate
1237,1237,11,28,3,28,97,software
1238,1238,17,20,7,21,188,education
1239,1239,0,2,2,9,119,software
1240,1240,5,8,6,9,118,software
1241,1241,16,13,2,25,157,retail
1242,1242,7,13,0,28,143,retail
1243,1243,17,28,2,7,205,software
1244,1244,6,20,1,19,86,education
1245,1245,8,24,4,11,182,pharmaceutical
1246,1246,13,2,8,25,137,financial
1247,1247,1,23,2,7,200,financial
1248,1248,15,16,5,23,206,pharmaceutical
1249,1249,4,16,9,8,143,retail
1250,1250,6,24,0,3,56,realestate
1251,1251,12,27,8,29,96,financial
1252,1252,17,1,0,10,197,realestate
1253,1253,9,15,6,19,72,financial
1254,1254,2,24,6,1,199,financial
1255,1255,6,20,1,29,82,education
1256,1256,15,29,7,2,179,education
1257,1257,17,15,0,11,195,realestate
1258,1258,4,21,3,16,131,realestate
1259,1259,13,12,3,6,146,retail
1260,1260,0,21,0,21,121,education
1261,1261,6,25,8,3,39,education
1262,1262,0,8,3,2,120,education
1263,1263,14,29,6,2,191,realestate
1264,1264,7,2,6,27,154,pharmaceutical
1265,1265,17,17,6,8,204,software
1266,1266,11,1,0,10,102,financial
1267,1267,10,22,2,16,121,retail
1268,1268,4,3,2,22,155,retail
1269,1269,10,3,8,17,121,financial
1270,1270,11,19,9,25,95,financial
1271,1271,2,21,0,29,210,pharmaceutical
1272,1272,10,14,0,26,92,software
1273,1273,8,12,8,23,207,education
1274,1274,14,21,9,17,195,retail
1275,1275,11,27,8,23,102,financial
1276,1276,2,28,7,14,206,software
1277,1277,13,4,2,26,116,financial
1278,1278,15,16,3,2,181,financial
1279,1279,5,18,7,7,135,software
1280,1280,19,15,1,29,110,software
1281,1281,2,1,9,14,199,realestate
1282,1282,14,23,3,12,198,financial
1283,1283,18,27,0,1,79,pharmaceutical
1284,1284,0,3,4,24,120,realestate
1285,1285,5,22,0,1,104,software
1286,1286,17,8,1,21,195,pharmaceutical
1287,1287,8,16,9,6,119,education
1288,1288,7,13,2,4,130,software
1289,1289,11,16,7,17,139,software
1290,1290,15,5,1,2,198,realestate
1291,1291,18,10,2,11,77,software
1292,1292,11,7,7,12,92,education
1293,1293,18,14,1,29,74,financial
1294,1294,4,27,7,27,190,retail
1295,1295,13,23,1,29,146,retail
1296,1296,2,28,3,25,212,realestate
1297,1297,9,13,8,24,78,education
1298,1298,10,23,2,0,92,software
1299,1299,7,9,9,2,160,education
1300,1300,6,18,5,7,64,pharmaceutical
1301,1301,15,26,3,10,183,education
1302,1302,12,1,0,27,99,realestate
1303,1303,8,14,6,25,134,realestate
1304,1304,14,16,2,25,187,financial
1305,1305,11,11,2,12,125,financial
1306,1306,17,17,1,12,191,retail
1307,1307,10,9,6,24,155,education
1308,1308,5,28,2,3,118,software
1309,1309,0,20,4,11,120,realestate
1310,1310,9,7,0,7,65,realestate
1311,1311,18,14,9,26,75,financial
1312,1312,19,15,3,10,86,education
